Unnamed: 0,breed,image_path,annotation_path,xmin,ymin,xmax,ymax
6601,yorkshire-terrier,images/Images/n02094433-Yorkshire_terrier/n02094433_3655.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02094433-Yorkshire_terrier/n02094433_3655,0,0,316,420
6602,yorkshire-terrier,images/Images/n02094433-Yorkshire_terrier/n02094433_3704.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02094433-Yorkshire_terrier/n02094433_3704,0,20,487,444
6603,yorkshire-terrier,images/Images/n02094433-Yorkshire_terrier/n02094433_3766.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02094433-Yorkshire_terrier/n02094433_3766,90,16,369,373
6604,yorkshire-terrier,images/Images/n02094433-Yorkshire_terrier/n02094433_3812.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02094433-Yorkshire_terrier/n02094433_3812,33,74,372,326
6605,yorkshire-terrier,images/Images/n02094433-Yorkshire_terrier/n02094433_3848.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02094433-Yorkshire_terrier/n02094433_3848,163,73,247,176
6606,yorkshire-terrier,images/Images/n02094433-Yorkshire_terrier/n02094433_3878.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02094433-Yorkshire_terrier/n02094433_3878,111,40,440,374
6607,yorkshire-terrier,images/Images/n02094433-Yorkshire_terrier/n02094433_3881.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02094433-Yorkshire_terrier/n02094433_3881,20,148,320,498
6608,yorkshire-terrier,images/Images/n02094433-Yorkshire_terrier/n02094433_3905.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02094433-Yorkshire_terrier/n02094433_3905,8,8,238,157
6609,yorkshire-terrier,images/Images/n02094433-Yorkshire_terrier/n02094433_3947.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02094433-Yorkshire_terrier/n02094433_3947,41,45,357,433
6610,yorkshire-terrier,images/Images/n02094433-Yorkshire_terrier/n02094433_3983.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02094433-Yorkshire_terrier/n02094433_3983,148,8,490,347
6611,yorkshire-terrier,images/Images/n02094433-Yorkshire_terrier/n02094433_3999.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02094433-Yorkshire_terrier/n02094433_3999,53,40,225,210
6612,yorkshire-terrier,images/Images/n02094433-Yorkshire_terrier/n02094433_4005.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02094433-Yorkshire_terrier/n02094433_4005,41,58,434,334
6613,yorkshire-terrier,images/Images/n02094433-Yorkshire_terrier/n02094433_4028.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02094433-Yorkshire_terrier/n02094433_4028,68,126,289,353
6614,yorkshire-terrier,images/Images/n02094433-Yorkshire_terrier/n02094433_4091.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02094433-Yorkshire_terrier/n02094433_4091,96,32,351,327
6615,yorkshire-terrier,images/Images/n02094433-Yorkshire_terrier/n02094433_4167.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02094433-Yorkshire_terrier/n02094433_4167,0,0,465,374
6616,yorkshire-terrier,images/Images/n02094433-Yorkshire_terrier/n02094433_4181.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02094433-Yorkshire_terrier/n02094433_4181,98,162,275,374
6617,yorkshire-terrier,images/Images/n02094433-Yorkshire_terrier/n02094433_4198.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02094433-Yorkshire_terrier/n02094433_4198,22,11,287,346
6618,yorkshire-terrier,images/Images/n02094433-Yorkshire_terrier/n02094433_4214.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02094433-Yorkshire_terrier/n02094433_4214,80,10,335,406
6619,yorkshire-terrier,images/Images/n02094433-Yorkshire_terrier/n02094433_4248.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02094433-Yorkshire_terrier/n02094433_4248,236,98,493,322
6620,yorkshire-terrier,images/Images/n02094433-Yorkshire_terrier/n02094433_4399.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02094433-Yorkshire_terrier/n02094433_4399,12,22,374,348
6621,yorkshire-terrier,images/Images/n02094433-Yorkshire_terrier/n02094433_4588.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02094433-Yorkshire_terrier/n02094433_4588,38,116,220,423
6622,yorkshire-terrier,images/Images/n02094433-Yorkshire_terrier/n02094433_4624.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02094433-Yorkshire_terrier/n02094433_4624,4,49,268,247
6623,yorkshire-terrier,images/Images/n02094433-Yorkshire_terrier/n02094433_4710.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02094433-Yorkshire_terrier/n02094433_4710,73,12,423,402
6624,yorkshire-terrier,images/Images/n02094433-Yorkshire_terrier/n02094433_478.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02094433-Yorkshire_terrier/n02094433_478,69,4,217,185
6625,yorkshire-terrier,images/Images/n02094433-Yorkshire_terrier/n02094433_4916.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02094433-Yorkshire_terrier/n02094433_4916,75,157,297,415
6626,yorkshire-terrier,images/Images/n02094433-Yorkshire_terrier/n02094433_4990.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02094433-Yorkshire_terrier/n02094433_4990,142,55,452,373
6627,yorkshire-terrier,images/Images/n02094433-Yorkshire_terrier/n02094433_515.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02094433-Yorkshire_terrier/n02094433_515,126,19,355,336
6628,yorkshire-terrier,images/Images/n02094433-Yorkshire_terrier/n02094433_5155.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02094433-Yorkshire_terrier/n02094433_5155,123,80,237,280
6629,yorkshire-terrier,images/Images/n02094433-Yorkshire_terrier/n02094433_5176.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02094433-Yorkshire_terrier/n02094433_5176,76,1,375,219
6630,yorkshire-terrier,images/Images/n02094433-Yorkshire_terrier/n02094433_5350.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02094433-Yorkshire_terrier/n02094433_5350,58,19,279,186
6631,yorkshire-terrier,images/Images/n02094433-Yorkshire_terrier/n02094433_5356.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02094433-Yorkshire_terrier/n02094433_5356,104,1,398,369
6632,yorkshire-terrier,images/Images/n02094433-Yorkshire_terrier/n02094433_5384.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02094433-Yorkshire_terrier/n02094433_5384,90,0,406,373
6633,yorkshire-terrier,images/Images/n02094433-Yorkshire_terrier/n02094433_540.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02094433-Yorkshire_terrier/n02094433_540,51,80,331,383
6634,yorkshire-terrier,images/Images/n02094433-Yorkshire_terrier/n02094433_5500.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02094433-Yorkshire_terrier/n02094433_5500,40,24,252,359
6635,yorkshire-terrier,images/Images/n02094433-Yorkshire_terrier/n02094433_5868.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02094433-Yorkshire_terrier/n02094433_5868,132,24,430,388
6636,yorkshire-terrier,images/Images/n02094433-Yorkshire_terrier/n02094433_621.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02094433-Yorkshire_terrier/n02094433_621,74,0,498,477
6637,yorkshire-terrier,images/Images/n02094433-Yorkshire_terrier/n02094433_6258.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02094433-Yorkshire_terrier/n02094433_6258,5,73,305,330
6638,yorkshire-terrier,images/Images/n02094433-Yorkshire_terrier/n02094433_63.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02094433-Yorkshire_terrier/n02094433_63,7,30,331,498
6639,yorkshire-terrier,images/Images/n02094433-Yorkshire_terrier/n02094433_6328.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02094433-Yorkshire_terrier/n02094433_6328,76,10,213,172
6640,yorkshire-terrier,images/Images/n02094433-Yorkshire_terrier/n02094433_6338.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02094433-Yorkshire_terrier/n02094433_6338,318,13,499,213
6641,yorkshire-terrier,images/Images/n02094433-Yorkshire_terrier/n02094433_6672.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02094433-Yorkshire_terrier/n02094433_6672,38,0,348,273
6642,yorkshire-terrier,images/Images/n02094433-Yorkshire_terrier/n02094433_668.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02094433-Yorkshire_terrier/n02094433_668,200,78,293,223
6643,yorkshire-terrier,images/Images/n02094433-Yorkshire_terrier/n02094433_701.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02094433-Yorkshire_terrier/n02094433_701,205,164,412,374
6644,yorkshire-terrier,images/Images/n02094433-Yorkshire_terrier/n02094433_708.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02094433-Yorkshire_terrier/n02094433_708,44,54,232,176
6645,yorkshire-terrier,images/Images/n02094433-Yorkshire_terrier/n02094433_716.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02094433-Yorkshire_terrier/n02094433_716,55,36,468,330
6646,yorkshire-terrier,images/Images/n02094433-Yorkshire_terrier/n02094433_719.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02094433-Yorkshire_terrier/n02094433_719,61,9,488,409
6647,yorkshire-terrier,images/Images/n02094433-Yorkshire_terrier/n02094433_7191.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02094433-Yorkshire_terrier/n02094433_7191,101,142,192,296
6648,yorkshire-terrier,images/Images/n02094433-Yorkshire_terrier/n02094433_730.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02094433-Yorkshire_terrier/n02094433_730,118,0,374,374
6649,yorkshire-terrier,images/Images/n02094433-Yorkshire_terrier/n02094433_7394.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02094433-Yorkshire_terrier/n02094433_7394,23,3,151,180
6650,yorkshire-terrier,images/Images/n02094433-Yorkshire_terrier/n02094433_7445.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02094433-Yorkshire_terrier/n02094433_7445,0,22,458,374
6651,yorkshire-terrier,images/Images/n02094433-Yorkshire_terrier/n02094433_745.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02094433-Yorkshire_terrier/n02094433_745,106,17,445,316
6652,yorkshire-terrier,images/Images/n02094433-Yorkshire_terrier/n02094433_7464.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02094433-Yorkshire_terrier/n02094433_7464,50,111,285,452
6653,yorkshire-terrier,images/Images/n02094433-Yorkshire_terrier/n02094433_7495.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02094433-Yorkshire_terrier/n02094433_7495,0,22,369,325
6654,yorkshire-terrier,images/Images/n02094433-Yorkshire_terrier/n02094433_7702.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02094433-Yorkshire_terrier/n02094433_7702,79,0,366,374
6655,yorkshire-terrier,images/Images/n02094433-Yorkshire_terrier/n02094433_7827.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02094433-Yorkshire_terrier/n02094433_7827,149,81,358,295
6656,yorkshire-terrier,images/Images/n02094433-Yorkshire_terrier/n02094433_785.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02094433-Yorkshire_terrier/n02094433_785,72,20,331,316
6657,yorkshire-terrier,images/Images/n02094433-Yorkshire_terrier/n02094433_795.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02094433-Yorkshire_terrier/n02094433_795,1,0,293,250
6658,yorkshire-terrier,images/Images/n02094433-Yorkshire_terrier/n02094433_800.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02094433-Yorkshire_terrier/n02094433_800,14,32,493,332
6659,yorkshire-terrier,images/Images/n02094433-Yorkshire_terrier/n02094433_8419.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02094433-Yorkshire_terrier/n02094433_8419,176,50,408,331
6660,yorkshire-terrier,images/Images/n02094433-Yorkshire_terrier/n02094433_8535.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02094433-Yorkshire_terrier/n02094433_8535,76,7,492,369
6661,yorkshire-terrier,images/Images/n02094433-Yorkshire_terrier/n02094433_8580.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02094433-Yorkshire_terrier/n02094433_8580,38,26,498,450
6662,yorkshire-terrier,images/Images/n02094433-Yorkshire_terrier/n02094433_8669.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02094433-Yorkshire_terrier/n02094433_8669,94,94,313,384
6663,yorkshire-terrier,images/Images/n02094433-Yorkshire_terrier/n02094433_889.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02094433-Yorkshire_terrier/n02094433_889,31,72,205,413
6664,yorkshire-terrier,images/Images/n02094433-Yorkshire_terrier/n02094433_8977.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02094433-Yorkshire_terrier/n02094433_8977,116,2,416,332
6665,yorkshire-terrier,images/Images/n02094433-Yorkshire_terrier/n02094433_923.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02094433-Yorkshire_terrier/n02094433_923,36,32,422,363
6666,yorkshire-terrier,images/Images/n02094433-Yorkshire_terrier/n02094433_96.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02094433-Yorkshire_terrier/n02094433_96,0,7,348,287
6667,yorkshire-terrier,images/Images/n02094433-Yorkshire_terrier/n02094433_9618.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02094433-Yorkshire_terrier/n02094433_9618,154,103,342,330
6668,yorkshire-terrier,images/Images/n02094433-Yorkshire_terrier/n02094433_962.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02094433-Yorkshire_terrier/n02094433_962,2,1,331,498
6669,yorkshire-terrier,images/Images/n02094433-Yorkshire_terrier/n02094433_967.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02094433-Yorkshire_terrier/n02094433_967,95,0,499,331
6670,yorkshire-terrier,images/Images/n02094433-Yorkshire_terrier/n02094433_9739.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02094433-Yorkshire_terrier/n02094433_9739,46,45,261,400
6671,wire-haired-fox-terrier,images/Images/n02095314-wire-haired_fox_terrier/n02095314_1033.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02095314-wire-haired_fox_terrier/n02095314_1033,1,13,185,176
6672,wire-haired-fox-terrier,images/Images/n02095314-wire-haired_fox_terrier/n02095314_1043.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02095314-wire-haired_fox_terrier/n02095314_1043,20,13,240,220
6673,wire-haired-fox-terrier,images/Images/n02095314-wire-haired_fox_terrier/n02095314_105.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02095314-wire-haired_fox_terrier/n02095314_105,10,11,289,224
6674,wire-haired-fox-terrier,images/Images/n02095314-wire-haired_fox_terrier/n02095314_1054.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02095314-wire-haired_fox_terrier/n02095314_1054,55,44,239,297
6675,wire-haired-fox-terrier,images/Images/n02095314-wire-haired_fox_terrier/n02095314_108.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02095314-wire-haired_fox_terrier/n02095314_108,45,30,276,243
6676,wire-haired-fox-terrier,images/Images/n02095314-wire-haired_fox_terrier/n02095314_1080.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02095314-wire-haired_fox_terrier/n02095314_1080,53,34,229,218
6677,wire-haired-fox-terrier,images/Images/n02095314-wire-haired_fox_terrier/n02095314_1100.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02095314-wire-haired_fox_terrier/n02095314_1100,3,10,168,208
6678,wire-haired-fox-terrier,images/Images/n02095314-wire-haired_fox_terrier/n02095314_1104.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02095314-wire-haired_fox_terrier/n02095314_1104,60,56,325,273
6679,wire-haired-fox-terrier,images/Images/n02095314-wire-haired_fox_terrier/n02095314_1116.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02095314-wire-haired_fox_terrier/n02095314_1116,32,10,316,272
6680,wire-haired-fox-terrier,images/Images/n02095314-wire-haired_fox_terrier/n02095314_1177.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02095314-wire-haired_fox_terrier/n02095314_1177,6,5,124,204
6681,wire-haired-fox-terrier,images/Images/n02095314-wire-haired_fox_terrier/n02095314_1212.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02095314-wire-haired_fox_terrier/n02095314_1212,0,7,177,245
6682,wire-haired-fox-terrier,images/Images/n02095314-wire-haired_fox_terrier/n02095314_1268.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02095314-wire-haired_fox_terrier/n02095314_1268,1,63,221,349
6683,wire-haired-fox-terrier,images/Images/n02095314-wire-haired_fox_terrier/n02095314_1278.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02095314-wire-haired_fox_terrier/n02095314_1278,11,13,382,317
6684,wire-haired-fox-terrier,images/Images/n02095314-wire-haired_fox_terrier/n02095314_1282.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02095314-wire-haired_fox_terrier/n02095314_1282,13,3,285,230
6685,wire-haired-fox-terrier,images/Images/n02095314-wire-haired_fox_terrier/n02095314_138.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02095314-wire-haired_fox_terrier/n02095314_138,51,2,417,475
6686,wire-haired-fox-terrier,images/Images/n02095314-wire-haired_fox_terrier/n02095314_1395.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02095314-wire-haired_fox_terrier/n02095314_1395,6,8,498,309
6687,wire-haired-fox-terrier,images/Images/n02095314-wire-haired_fox_terrier/n02095314_1407.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02095314-wire-haired_fox_terrier/n02095314_1407,18,35,340,281
6688,wire-haired-fox-terrier,images/Images/n02095314-wire-haired_fox_terrier/n02095314_1505.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02095314-wire-haired_fox_terrier/n02095314_1505,0,14,248,339
6689,wire-haired-fox-terrier,images/Images/n02095314-wire-haired_fox_terrier/n02095314_1533.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02095314-wire-haired_fox_terrier/n02095314_1533,0,0,359,372
6690,wire-haired-fox-terrier,images/Images/n02095314-wire-haired_fox_terrier/n02095314_1536.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02095314-wire-haired_fox_terrier/n02095314_1536,4,13,210,179
6691,wire-haired-fox-terrier,images/Images/n02095314-wire-haired_fox_terrier/n02095314_157.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02095314-wire-haired_fox_terrier/n02095314_157,25,7,342,299
