,breed,image_path,annotation_path,xmin,ymin,xmax,ymax
11450,clumber,images/Images/n02101556-clumber/n02101556_2694.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02101556-clumber/n02101556_2694,0,11,472,374
11451,clumber,images/Images/n02101556-clumber/n02101556_2698.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02101556-clumber/n02101556_2698,104,8,498,374
11452,clumber,images/Images/n02101556-clumber/n02101556_2715.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02101556-clumber/n02101556_2715,132,78,324,323
11453,clumber,images/Images/n02101556-clumber/n02101556_2725.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02101556-clumber/n02101556_2725,35,20,169,226
11454,clumber,images/Images/n02101556-clumber/n02101556_2775.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02101556-clumber/n02101556_2775,278,283,435,402
11455,clumber,images/Images/n02101556-clumber/n02101556_2894.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02101556-clumber/n02101556_2894,0,42,499,331
11456,clumber,images/Images/n02101556-clumber/n02101556_2918.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02101556-clumber/n02101556_2918,89,0,460,257
11457,clumber,images/Images/n02101556-clumber/n02101556_2928.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02101556-clumber/n02101556_2928,4,31,401,252
11458,clumber,images/Images/n02101556-clumber/n02101556_3100.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02101556-clumber/n02101556_3100,1,14,448,479
11459,clumber,images/Images/n02101556-clumber/n02101556_3122.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02101556-clumber/n02101556_3122,2,4,272,248
11460,clumber,images/Images/n02101556-clumber/n02101556_3140.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02101556-clumber/n02101556_3140,141,197,352,426
11461,clumber,images/Images/n02101556-clumber/n02101556_3204.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02101556-clumber/n02101556_3204,138,56,345,332
11462,clumber,images/Images/n02101556-clumber/n02101556_3333.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02101556-clumber/n02101556_3333,0,93,331,435
11463,clumber,images/Images/n02101556-clumber/n02101556_3540.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02101556-clumber/n02101556_3540,132,68,406,242
11464,clumber,images/Images/n02101556-clumber/n02101556_3556.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02101556-clumber/n02101556_3556,1,16,226,199
11465,clumber,images/Images/n02101556-clumber/n02101556_3570.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02101556-clumber/n02101556_3570,75,78,330,332
11466,clumber,images/Images/n02101556-clumber/n02101556_3660.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02101556-clumber/n02101556_3660,22,24,157,149
11467,clumber,images/Images/n02101556-clumber/n02101556_3690.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02101556-clumber/n02101556_3690,0,0,356,498
11468,clumber,images/Images/n02101556-clumber/n02101556_3707.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02101556-clumber/n02101556_3707,0,0,477,419
11469,clumber,images/Images/n02101556-clumber/n02101556_3708.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02101556-clumber/n02101556_3708,0,0,428,374
11470,clumber,images/Images/n02101556-clumber/n02101556_3736.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02101556-clumber/n02101556_3736,210,186,319,325
11471,clumber,images/Images/n02101556-clumber/n02101556_374.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02101556-clumber/n02101556_374,102,210,373,498
11472,clumber,images/Images/n02101556-clumber/n02101556_3857.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02101556-clumber/n02101556_3857,1,26,282,481
11473,clumber,images/Images/n02101556-clumber/n02101556_3878.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02101556-clumber/n02101556_3878,1,9,112,101
11474,clumber,images/Images/n02101556-clumber/n02101556_3896.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02101556-clumber/n02101556_3896,110,55,284,260
11475,clumber,images/Images/n02101556-clumber/n02101556_3899.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02101556-clumber/n02101556_3899,21,2,499,374
11476,clumber,images/Images/n02101556-clumber/n02101556_3901.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02101556-clumber/n02101556_3901,184,103,348,189
11477,clumber,images/Images/n02101556-clumber/n02101556_3909.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02101556-clumber/n02101556_3909,105,7,459,330
11478,clumber,images/Images/n02101556-clumber/n02101556_3997.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02101556-clumber/n02101556_3997,118,169,352,324
11479,clumber,images/Images/n02101556-clumber/n02101556_4017.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02101556-clumber/n02101556_4017,0,1,331,498
11480,clumber,images/Images/n02101556-clumber/n02101556_4028.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02101556-clumber/n02101556_4028,84,32,387,327
11481,clumber,images/Images/n02101556-clumber/n02101556_4039.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02101556-clumber/n02101556_4039,17,8,191,147
11482,clumber,images/Images/n02101556-clumber/n02101556_4106.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02101556-clumber/n02101556_4106,135,0,366,257
11483,clumber,images/Images/n02101556-clumber/n02101556_4112.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02101556-clumber/n02101556_4112,189,88,348,330
11484,clumber,images/Images/n02101556-clumber/n02101556_4122.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02101556-clumber/n02101556_4122,84,42,438,374
11485,clumber,images/Images/n02101556-clumber/n02101556_4213.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02101556-clumber/n02101556_4213,71,0,319,40
11486,clumber,images/Images/n02101556-clumber/n02101556_4222.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02101556-clumber/n02101556_4222,193,163,341,270
11487,clumber,images/Images/n02101556-clumber/n02101556_4226.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02101556-clumber/n02101556_4226,78,13,403,327
11488,clumber,images/Images/n02101556-clumber/n02101556_4241.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02101556-clumber/n02101556_4241,1,1,355,498
11489,clumber,images/Images/n02101556-clumber/n02101556_4257.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02101556-clumber/n02101556_4257,90,122,349,327
11490,clumber,images/Images/n02101556-clumber/n02101556_4281.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02101556-clumber/n02101556_4281,197,118,378,334
11491,clumber,images/Images/n02101556-clumber/n02101556_438.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02101556-clumber/n02101556_438,101,28,429,709
11492,clumber,images/Images/n02101556-clumber/n02101556_4386.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02101556-clumber/n02101556_4386,0,0,499,362
11493,clumber,images/Images/n02101556-clumber/n02101556_444.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02101556-clumber/n02101556_444,28,32,626,490
11494,clumber,images/Images/n02101556-clumber/n02101556_4499.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02101556-clumber/n02101556_4499,82,66,282,212
11495,clumber,images/Images/n02101556-clumber/n02101556_4514.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02101556-clumber/n02101556_4514,97,306,222,497
11496,clumber,images/Images/n02101556-clumber/n02101556_4580.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02101556-clumber/n02101556_4580,40,32,459,455
11497,clumber,images/Images/n02101556-clumber/n02101556_4698.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02101556-clumber/n02101556_4698,98,87,324,329
11498,clumber,images/Images/n02101556-clumber/n02101556_47.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02101556-clumber/n02101556_47,41,36,448,527
11499,clumber,images/Images/n02101556-clumber/n02101556_4712.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02101556-clumber/n02101556_4712,11,55,328,485
11500,clumber,images/Images/n02101556-clumber/n02101556_4746.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02101556-clumber/n02101556_4746,0,110,310,318
11501,clumber,images/Images/n02101556-clumber/n02101556_482.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02101556-clumber/n02101556_482,203,179,394,335
11502,clumber,images/Images/n02101556-clumber/n02101556_4826.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02101556-clumber/n02101556_4826,194,118,314,297
11503,clumber,images/Images/n02101556-clumber/n02101556_4875.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02101556-clumber/n02101556_4875,169,156,385,295
11504,clumber,images/Images/n02101556-clumber/n02101556_488.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02101556-clumber/n02101556_488,24,0,193,149
11505,clumber,images/Images/n02101556-clumber/n02101556_4965.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02101556-clumber/n02101556_4965,43,11,616,583
11506,clumber,images/Images/n02101556-clumber/n02101556_4994.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02101556-clumber/n02101556_4994,20,6,307,295
11507,clumber,images/Images/n02101556-clumber/n02101556_5007.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02101556-clumber/n02101556_5007,162,52,349,262
11508,clumber,images/Images/n02101556-clumber/n02101556_5023.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02101556-clumber/n02101556_5023,151,24,422,296
11509,clumber,images/Images/n02101556-clumber/n02101556_5030.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02101556-clumber/n02101556_5030,80,148,298,256
11510,clumber,images/Images/n02101556-clumber/n02101556_5137.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02101556-clumber/n02101556_5137,172,108,242,237
11511,clumber,images/Images/n02101556-clumber/n02101556_5156.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02101556-clumber/n02101556_5156,156,82,334,249
11512,clumber,images/Images/n02101556-clumber/n02101556_5167.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02101556-clumber/n02101556_5167,191,123,252,212
11513,clumber,images/Images/n02101556-clumber/n02101556_5182.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02101556-clumber/n02101556_5182,140,6,477,374
11514,clumber,images/Images/n02101556-clumber/n02101556_5195.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02101556-clumber/n02101556_5195,103,18,434,264
11515,clumber,images/Images/n02101556-clumber/n02101556_5249.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02101556-clumber/n02101556_5249,71,0,406,371
11516,clumber,images/Images/n02101556-clumber/n02101556_5252.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02101556-clumber/n02101556_5252,31,10,122,190
11517,clumber,images/Images/n02101556-clumber/n02101556_5291.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02101556-clumber/n02101556_5291,68,33,499,242
11518,clumber,images/Images/n02101556-clumber/n02101556_5318.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02101556-clumber/n02101556_5318,0,16,491,598
11519,clumber,images/Images/n02101556-clumber/n02101556_5387.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02101556-clumber/n02101556_5387,80,80,463,297
11520,clumber,images/Images/n02101556-clumber/n02101556_5405.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02101556-clumber/n02101556_5405,107,57,471,213
11521,clumber,images/Images/n02101556-clumber/n02101556_5448.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02101556-clumber/n02101556_5448,48,56,413,292
11522,clumber,images/Images/n02101556-clumber/n02101556_5449.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02101556-clumber/n02101556_5449,81,60,272,226
11523,clumber,images/Images/n02101556-clumber/n02101556_5512.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02101556-clumber/n02101556_5512,66,134,330,373
11524,clumber,images/Images/n02101556-clumber/n02101556_5603.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02101556-clumber/n02101556_5603,71,71,476,258
11525,clumber,images/Images/n02101556-clumber/n02101556_5694.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02101556-clumber/n02101556_5694,30,7,215,198
11526,clumber,images/Images/n02101556-clumber/n02101556_5753.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02101556-clumber/n02101556_5753,265,13,472,374
11527,clumber,images/Images/n02101556-clumber/n02101556_577.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02101556-clumber/n02101556_577,5,6,231,135
11528,clumber,images/Images/n02101556-clumber/n02101556_5771.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02101556-clumber/n02101556_5771,83,156,194,305
11529,clumber,images/Images/n02101556-clumber/n02101556_5831.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02101556-clumber/n02101556_5831,2,36,444,445
11530,clumber,images/Images/n02101556-clumber/n02101556_5833.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02101556-clumber/n02101556_5833,41,37,352,374
11531,clumber,images/Images/n02101556-clumber/n02101556_5903.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02101556-clumber/n02101556_5903,66,136,331,372
11532,clumber,images/Images/n02101556-clumber/n02101556_5940.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02101556-clumber/n02101556_5940,7,73,415,402
11533,clumber,images/Images/n02101556-clumber/n02101556_6037.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02101556-clumber/n02101556_6037,127,70,326,286
11534,clumber,images/Images/n02101556-clumber/n02101556_6054.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02101556-clumber/n02101556_6054,131,25,404,374
11535,clumber,images/Images/n02101556-clumber/n02101556_6154.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02101556-clumber/n02101556_6154,155,1,499,254
11536,clumber,images/Images/n02101556-clumber/n02101556_6170.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02101556-clumber/n02101556_6170,199,81,356,374
11537,clumber,images/Images/n02101556-clumber/n02101556_6228.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02101556-clumber/n02101556_6228,0,5,371,498
11538,clumber,images/Images/n02101556-clumber/n02101556_6433.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02101556-clumber/n02101556_6433,107,116,297,302
11539,clumber,images/Images/n02101556-clumber/n02101556_651.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02101556-clumber/n02101556_651,190,27,478,358
11540,clumber,images/Images/n02101556-clumber/n02101556_6573.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02101556-clumber/n02101556_6573,124,72,282,290
11541,clumber,images/Images/n02101556-clumber/n02101556_6603.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02101556-clumber/n02101556_6603,8,19,199,146
11542,clumber,images/Images/n02101556-clumber/n02101556_6842.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02101556-clumber/n02101556_6842,89,19,425,310
11543,clumber,images/Images/n02101556-clumber/n02101556_6883.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02101556-clumber/n02101556_6883,94,6,404,319
11544,clumber,images/Images/n02101556-clumber/n02101556_6983.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02101556-clumber/n02101556_6983,1,0,498,357
11545,clumber,images/Images/n02101556-clumber/n02101556_7078.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02101556-clumber/n02101556_7078,10,23,411,306
11546,clumber,images/Images/n02101556-clumber/n02101556_7295.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02101556-clumber/n02101556_7295,1,13,173,153
11547,clumber,images/Images/n02101556-clumber/n02101556_7317.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02101556-clumber/n02101556_7317,186,105,356,209
11548,clumber,images/Images/n02101556-clumber/n02101556_7351.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02101556-clumber/n02101556_7351,0,0,434,277
11549,clumber,images/Images/n02101556-clumber/n02101556_7440.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02101556-clumber/n02101556_7440,73,0,438,374
11550,clumber,images/Images/n02101556-clumber/n02101556_7509.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02101556-clumber/n02101556_7509,0,15,499,373
11551,clumber,images/Images/n02101556-clumber/n02101556_7521.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02101556-clumber/n02101556_7521,123,14,444,286
11552,clumber,images/Images/n02101556-clumber/n02101556_7528.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02101556-clumber/n02101556_7528,24,0,459,374
11553,clumber,images/Images/n02101556-clumber/n02101556_7561.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02101556-clumber/n02101556_7561,1,7,159,145
11554,clumber,images/Images/n02101556-clumber/n02101556_7566.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02101556-clumber/n02101556_7566,62,44,409,374
11555,clumber,images/Images/n02101556-clumber/n02101556_7574.jpg,../input/stanford-dogs-dataset/annotations/Annotation/n02101556-clumber/n02101556_7574,38,35,421,462
